#chan	code	gain	vt50	innse	comment
   0	     0	79.3	110.5	 606	OK
   1	     0	74.2	106.4	 600	OK
   2	     0	75.6	107.5	 598	OK
   3	     0	76.0	108.5	 594	OK
   4	     0	75.0	105.6	 614	OK
   5	     0	74.7	106.1	 612	OK
   6	     0	77.1	110.0	 622	OK
   7	     0	74.1	105.0	 613	OK
   8	     0	73.3	103.7	 640	OK
   9	     0	74.9	107.4	 618	OK
  10	     0	73.7	105.4	 623	OK
  11	     0	75.3	106.8	 626	OK
  12	     0	75.7	106.5	 625	OK
  13	     0	73.5	105.3	 632	OK
  14	     0	73.8	105.9	 637	OK
  15	     0	73.5	105.5	 659	OK
  16	     0	75.5	106.2	 661	OK
  17	     0	75.5	107.2	 645	OK
  18	     0	75.4	108.9	 642	OK
  19	     0	76.2	108.3	 663	OK
  20	     0	72.2	101.6	 658	OK
  21	     0	72.8	106.2	 642	OK
  22	     0	75.2	108.1	 651	OK
  23	     0	73.4	104.6	 654	OK
  24	     0	75.3	106.3	 650	OK
  25	     0	75.5	106.1	 659	OK
  26	     0	76.6	107.6	 656	OK
  27	     0	76.4	107.9	 659	OK
  28	     0	74.8	104.3	 657	OK
  29	     0	78.1	108.9	 640	OK
  30	     0	75.3	107.2	 653	OK
  31	     0	74.4	106.7	 663	OK
  32	     0	73.0	104.8	 651	OK
  33	     0	75.9	107.9	 644	OK
  34	     0	74.6	104.5	 664	OK
  35	     0	76.0	107.6	 646	OK
  36	     0	72.9	102.5	 657	OK
  37	     0	76.2	108.6	 635	OK
  38	     0	75.3	104.9	 662	OK
  39	     0	76.7	107.1	 658	OK
  40	     0	73.4	103.7	 650	OK
  41	     0	72.9	103.6	 652	OK
  42	     0	75.0	106.5	 665	OK
  43	     0	75.4	106.1	 659	OK
  44	     0	75.3	107.4	 648	OK
  45	     0	75.6	107.0	 654	OK
  46	     0	72.0	102.4	 676	OK
  47	     0	72.1	103.8	 673	OK
  48	     0	74.3	107.2	 660	OK
  49	     0	75.0	107.7	 669	OK
  50	     0	77.7	107.7	 668	OK
  51	     0	76.6	107.0	 671	OK
  52	     0	74.6	104.7	 650	OK
  53	     0	77.0	108.5	 648	OK
  54	     0	77.5	108.9	 664	OK
  55	     0	73.4	102.9	 660	OK
  56	     0	76.3	106.1	 662	OK
  57	     0	75.6	105.5	 644	OK
  58	     0	75.4	106.5	 664	OK
  59	     0	77.8	110.2	 649	OK
  60	     0	75.7	107.7	 669	OK
  61	     0	77.4	109.4	 677	OK
  62	     0	76.6	109.1	 652	OK
  63	     0	74.6	105.0	 648	OK
  64	     0	74.0	104.8	 640	OK
  65	     0	76.4	109.6	 667	OK
  66	     0	76.3	108.7	 662	OK
  67	     0	76.7	106.9	 650	OK
  68	     0	76.2	107.6	 650	OK
  69	     0	73.0	105.4	 652	OK
  70	     0	75.2	108.4	 662	OK
  71	     0	74.0	105.0	 643	OK
  72	     0	74.6	107.4	 647	OK
  73	     0	76.9	106.4	 671	OK
  74	     0	72.6	104.4	 653	OK
  75	     0	76.6	109.1	 647	OK
  76	     0	78.2	108.9	 661	OK
  77	     0	75.2	104.7	 649	OK
  78	     0	77.5	109.7	 648	OK
  79	     0	76.5	107.8	 654	OK
  80	     0	74.6	106.7	 659	OK
  81	     0	78.3	110.6	 652	OK
  82	     0	75.8	108.4	 655	OK
  83	     0	76.4	107.6	 656	OK
  84	     0	76.9	106.8	 654	OK
  85	     0	76.6	106.1	 636	OK
  86	     0	77.0	108.3	 629	OK
  87	     0	74.7	104.1	 655	OK
  88	     0	76.0	107.8	 637	OK
  89	     0	78.1	109.2	 649	OK
  90	     0	75.2	105.5	 658	OK
  91	     0	75.2	106.1	 636	OK
  92	     0	73.1	103.8	 659	OK
  93	     0	73.5	104.6	 639	OK
  94	     0	74.8	107.1	 636	OK
  95	     0	78.0	108.5	 637	OK
  96	     0	75.7	106.5	 651	OK
  97	     0	78.0	108.7	 659	OK
  98	     0	75.1	105.6	 652	OK
  99	     0	74.8	107.2	 648	OK
 100	     0	73.6	105.7	 651	OK
 101	     0	77.8	108.8	 656	OK
 102	     0	75.7	106.5	 657	OK
 103	     0	74.1	106.6	 648	OK
 104	     0	74.4	107.3	 654	OK
 105	     0	75.8	107.7	 642	OK
 106	     0	76.1	108.4	 643	OK
 107	     0	75.2	108.5	 638	OK
 108	     0	76.3	107.3	 638	OK
 109	     0	76.6	107.4	 634	OK
 110	     0	76.4	110.1	 646	OK
 111	     0	77.7	110.1	 651	OK
 112	     0	76.3	108.6	 615	OK
 113	     0	74.9	107.4	 647	OK
 114	     0	75.4	105.6	 632	OK
 115	     0	75.8	106.1	 637	OK
 116	     0	75.9	107.1	 640	OK
 117	     0	76.4	108.7	 632	OK
 118	     0	75.1	103.6	 641	OK
 119	     0	75.4	106.8	 646	OK
 120	     0	76.1	107.8	 647	OK
 121	     0	76.6	109.4	 647	OK
 122	     0	77.4	109.1	 644	OK
 123	     0	75.9	108.3	 622	OK
 124	     0	75.3	107.4	 629	OK
 125	     0	77.4	110.3	 664	OK
 126	     0	79.7	112.6	 633	OK
 127	     0	76.0	108.2	 646	OK
 128	     0	75.0	107.1	 649	OK
 129	     0	78.6	111.6	 660	OK
 130	     0	77.4	109.8	 652	OK
 131	     0	76.6	109.0	 658	OK
 132	     0	74.6	106.9	 641	OK
 133	     0	77.9	111.2	 655	OK
