#chan	code	gain	vt50	innse	comment
   0	     4	77.4	85.2	2991	inefficient
   1	     4	70.6	83.5	3087	inefficient
   2	     4	69.6	82.5	3233	inefficient
   3	     4	68.4	84.1	3446	inefficient
   4	     4	65.8	82.8	3464	inefficient
   5	     4	65.7	81.6	3387	inefficient
   6	     4	66.9	77.3	3455	inefficient
   7	     4	66.4	82.6	3291	inefficient
   8	     4	69.5	87.0	3106	inefficient
   9	     4	65.3	79.5	3324	inefficient
  10	     4	61.7	75.4	3364	inefficient
  11	     4	67.3	78.8	3087	inefficient
  12	     4	68.2	78.1	3098	inefficient
  13	     4	66.4	81.6	3157	inefficient
  14	     4	63.5	78.3	3302	inefficient
  15	     4	67.6	81.3	3089	inefficient
  16	     4	63.7	74.6	3225	inefficient
  17	     4	73.9	84.0	2830	inefficient
  18	     4	66.2	75.5	3085	inefficient
  19	     4	77.3	85.5	2758	inefficient
  20	     4	71.2	84.3	2768	inefficient
  21	     4	64.2	76.3	3026	inefficient
  22	     4	75.8	86.3	2712	inefficient
  23	     4	70.8	82.3	2822	inefficient
  24	     4	62.7	72.6	3183	inefficient
  25	     4	75.0	83.8	2762	inefficient
  26	     4	71.9	81.4	2925	inefficient
  27	     4	73.8	81.7	2850	inefficient
  28	     4	65.6	76.2	3058	inefficient
  29	     4	76.1	83.3	2836	inefficient
  30	     4	68.9	78.0	3007	inefficient
  31	     4	66.3	78.2	3028	inefficient
  32	     4	67.9	80.3	3002	inefficient
  33	     4	77.4	90.3	2790	inefficient
  34	     4	66.2	78.4	3111	inefficient
  35	     4	73.0	83.4	2963	inefficient
  36	     4	58.1	70.8	3425	inefficient
  37	     4	72.7	83.3	2936	inefficient
  38	     4	67.9	79.9	3103	inefficient
  39	     4	70.3	80.5	3037	inefficient
  40	     4	53.3	61.5	3828	inefficient
  41	     4	69.7	85.5	2972	inefficient
  42	     4	69.2	82.1	3067	inefficient
  43	     4	68.1	79.1	3106	inefficient
  44	     4	63.0	72.9	3293	inefficient
  45	     4	71.6	81.9	2984	inefficient
  46	     4	59.3	74.2	3355	inefficient
  47	     4	66.8	82.2	3033	inefficient
  48	     4	69.8	81.7	2985	inefficient
  49	     4	68.8	79.6	3099	inefficient
  50	     4	74.1	82.7	2935	inefficient
  51	     4	61.0	68.6	3449	inefficient
  52	     4	65.9	78.1	3182	inefficient
  53	     4	63.9	72.5	3344	inefficient
  54	     4	76.9	89.7	2908	inefficient
  55	     4	65.7	81.6	3145	inefficient
  56	     4	71.9	82.7	3031	inefficient
  57	     4	68.3	81.2	3139	inefficient
  58	     4	72.5	85.1	2946	inefficient
  59	     4	76.2	86.6	2902	inefficient
  60	     4	71.0	81.8	3059	inefficient
  61	     4	70.9	80.6	3143	inefficient
  62	     4	69.3	79.5	3066	inefficient
  63	     4	72.1	86.0	2946	inefficient
  64	     4	71.3	85.2	2907	inefficient
  65	     4	70.0	81.1	3053	inefficient
  66	     4	64.6	75.8	3278	inefficient
  67	     4	57.5	62.7	3736	inefficient
  68	     4	76.1	90.0	2848	inefficient
  69	     4	67.1	82.1	3053	inefficient
  70	     4	68.0	81.7	3077	inefficient
  71	     4	68.1	81.8	3084	inefficient
  72	     4	67.0	80.0	3083	inefficient
  73	     4	72.9	83.3	2943	inefficient
  74	     4	58.3	71.3	3449	inefficient
  75	     4	69.3	79.5	3146	inefficient
  76	     4	82.9	123.4	2240	inefficient
  77	     4	65.3	77.9	3218	inefficient
  78	     4	71.9	81.9	3062	inefficient
  79	     4	71.4	83.8	3031	inefficient
  80	     4	68.7	81.9	3053	inefficient
  81	     4	81.9	100.8	2709	inefficient
  82	     4	72.1	83.7	2991	inefficient
  83	     4	68.3	79.6	3086	inefficient
  84	     4	69.3	79.8	3093	inefficient
  85	     4	74.0	85.5	2891	inefficient
  86	     4	73.3	83.5	2921	inefficient
  87	     4	69.2	82.0	3046	inefficient
  88	     4	75.8	88.7	2847	inefficient
  89	     4	77.6	87.8	2866	inefficient
  90	     4	66.0	77.7	3160	inefficient
  91	     4	74.7	89.0	2867	inefficient
  92	     4	60.9	75.1	3322	inefficient
  93	     4	66.3	80.6	3127	inefficient
  94	     4	65.6	79.2	3187	inefficient
  95	     4	70.4	80.4	3157	inefficient
  96	     4	74.0	85.8	2881	inefficient
  97	     4	73.7	83.6	2966	inefficient
  98	     4	68.7	82.7	3088	inefficient
  99	     4	70.5	83.9	2967	inefficient
 100	     4	47.9	54.9	4202	inefficient
 101	     4	73.8	84.2	3017	inefficient
 102	     4	77.2	93.1	2789	inefficient
 103	     4	66.2	81.8	3113	inefficient
 104	     4	66.0	79.3	3124	inefficient
 105	     4	76.4	92.1	2823	inefficient
 106	     4	65.8	77.3	3198	inefficient
 107	     4	67.0	79.4	3124	inefficient
 108	     4	70.8	81.7	3006	inefficient
 109	     4	73.7	84.1	2926	inefficient
 110	     4	56.6	63.4	3577	inefficient
 111	     4	71.0	81.3	3092	inefficient
 112	     4	69.0	81.4	3066	inefficient
 113	     4	68.0	81.7	3117	inefficient
 114	     4	54.3	60.6	3771	inefficient
 115	     4	70.5	82.8	2980	inefficient
 116	     4	72.5	84.6	2904	inefficient
 117	     4	70.5	81.4	2997	inefficient
 118	     4	75.6	93.2	2738	inefficient
 119	     4	66.3	78.8	3129	inefficient
 120	     4	81.0	113.9	2481	inefficient
 121	     4	71.0	81.7	3033	inefficient
 122	     4	70.9	83.4	3024	inefficient
 123	     4	70.1	81.9	3023	inefficient
 124	     4	63.9	76.8	3232	inefficient
 125	     4	77.8	90.5	2797	inefficient
 126	     4	63.0	68.5	3421	inefficient
 127	     4	61.9	72.8	3335	inefficient
 128	     4	68.2	79.3	3042	inefficient
 129	     4	77.0	84.1	2927	inefficient
 130	     4	68.4	75.8	3066	inefficient
 131	     4	73.8	82.3	2918	inefficient
 132	     4	68.3	79.6	3042	inefficient
 133	     4	67.0	73.6	3200	inefficient
 134	     4	72.9	79.3	2991	inefficient
 135	     4	67.4	76.6	3106	inefficient
 136	     4	61.4	66.9	3371	inefficient
 137	     4	70.7	78.9	2975	inefficient
 138	     4	71.3	77.9	3045	inefficient
 139	     4	74.5	84.5	2895	inefficient
 140	     4	80.2	90.2	2756	inefficient
 141	     4	72.6	81.1	2961	inefficient
 142	     4	72.9	85.8	2832	inefficient
 143	     4	77.3	89.5	2775	inefficient
 144	     4	71.5	82.1	2936	inefficient
 145	     4	71.4	83.1	2950	inefficient
 146	     4	70.9	76.6	3096	inefficient
 147	     4	67.0	76.4	3128	inefficient
