#chan	code	gain	vt50	innse	comment
   0	     4	90.0	82.3	2857	inefficient
   1	     4	56.3	57.5	4218	inefficient
   2	     4	78.7	75.2	3108	inefficient
   3	     4	84.7	85.3	2870	inefficient
   4	     4	60.0	62.4	3792	inefficient
   5	     4	82.7	79.7	2880	inefficient
   6	     4	86.1	86.1	2827	inefficient
   7	     4	89.6	92.4	2710	inefficient
   8	     4	80.9	80.1	2887	inefficient
   9	     4	88.5	84.1	2788	inefficient
  10	     4	63.3	69.1	3511	inefficient
  11	     4	77.5	77.6	2988	inefficient
  12	     4	88.1	91.8	2715	inefficient
  13	     4	83.2	85.2	2814	inefficient
  14	     4	77.2	78.4	3020	inefficient
  15	     4	46.5	53.2	4684	inefficient
  16	     4	79.8	82.0	2837	inefficient
  17	     4	55.7	58.0	3969	inefficient
  18	     4	74.2	78.0	3022	inefficient
  19	     4	80.8	79.4	2947	inefficient
  20	     4	53.3	61.0	3915	inefficient
  21	     4	83.5	86.5	2770	inefficient
  22	     4	79.6	82.3	2893	inefficient
  23	     4	81.9	81.8	2831	inefficient
  24	     4	80.5	80.4	2917	inefficient
  25	     4	66.2	66.5	3481	inefficient
  26	     4	53.3	61.2	3985	inefficient
  27	     4	64.6	68.2	3444	inefficient
  28	     4	86.6	87.4	2718	inefficient
  29	     4	79.1	79.1	2893	inefficient
  30	     4	71.2	74.2	3153	inefficient
  31	     4	87.4	90.2	2804	inefficient
  32	     4	82.3	80.2	2830	inefficient
  33	     4	85.6	145.4	1475	inefficient
  34	     4	82.8	84.3	2791	inefficient
  35	     4	79.3	79.4	2889	inefficient
  36	     4	71.5	73.7	3100	inefficient
  37	     4	84.0	84.5	2761	inefficient
  38	     4	80.4	81.2	2851	inefficient
  39	     4	50.6	55.3	4385	inefficient
  40	     4	53.6	59.8	4095	inefficient
  41	     4	48.1	53.9	4553	inefficient
  42	     4	70.7	74.3	3147	inefficient
  43	     4	87.9	104.5	2548	inefficient
  44	     4	85.8	86.4	2755	inefficient
  45	     4	46.9	53.4	4702	inefficient
  46	     4	81.0	80.5	2931	inefficient
  47	     4	74.0	74.6	3082	inefficient
  48	     4	52.3	58.1	4077	inefficient
  49	     4	76.6	77.1	3031	inefficient
  50	     4	75.6	76.9	3024	inefficient
  51	     4	81.5	80.4	2837	inefficient
  52	     4	78.7	80.5	2863	inefficient
  53	     4	82.7	82.1	2947	inefficient
  54	     4	81.8	81.6	2865	inefficient
  55	     4	89.6	126.6	1866	inefficient
  56	     4	74.7	77.2	2996	inefficient
  57	     4	59.0	64.1	3705	inefficient
  58	     4	70.7	72.9	3158	inefficient
  59	     4	79.1	79.8	2902	inefficient
  60	     4	89.9	121.3	2085	inefficient
  61	     4	73.8	73.8	3145	inefficient
  62	     4	90.5	98.3	2622	inefficient
  63	     4	87.1	89.9	2736	inefficient
  64	     4	84.0	81.6	2870	inefficient
  65	     4	64.3	65.2	3590	inefficient
  66	     4	70.7	73.4	3137	inefficient
  67	     4	75.9	75.2	3093	inefficient
  68	     4	88.4	104.4	2523	inefficient
  69	     4	79.7	77.2	2949	inefficient
