#chan	code	gain	vt50	innse	comment
   0	     4	40.5	53.1	8166	inefficient
   1	     4	49.9	62.4	6258	inefficient
   2	     4	49.4	60.8	5747	inefficient
   3	     4	52.3	68.4	5252	inefficient
   4	     4	57.2	73.0	4927	inefficient
   5	     4	48.6	57.7	5544	inefficient
   6	     4	53.6	67.0	5113	inefficient
   7	     4	53.7	65.0	5210	inefficient
   8	     4	48.5	60.3	5406	inefficient
   9	     4	55.7	65.6	5045	inefficient
  10	     4	55.8	75.1	4835	inefficient
  11	     4	59.5	78.4	4647	inefficient
  12	     4	59.2	73.8	4769	inefficient
  13	     4	53.8	70.6	5063	inefficient
  14	     4	58.2	76.6	4674	inefficient
  15	     4	52.4	66.9	5157	inefficient
  16	     4	58.3	77.7	4606	inefficient
  17	     4	59.3	74.2	4754	inefficient
  18	     4	49.8	66.3	5138	inefficient
  19	     4	50.2	59.8	5264	inefficient
  20	     4	51.9	68.4	4873	inefficient
  21	     4	50.4	63.5	5103	inefficient
  22	     4	57.7	76.3	4645	inefficient
  23	     4	49.1	59.0	5229	inefficient
  24	     4	59.7	75.5	4450	inefficient
  25	     4	57.0	69.9	4759	inefficient
  26	     4	49.3	64.0	5093	inefficient
  27	     4	56.7	71.1	4655	inefficient
  28	     4	54.8	66.5	4882	inefficient
  29	     4	46.8	55.6	5306	inefficient
  30	     4	53.2	66.5	4735	inefficient
  31	     4	51.0	58.5	4902	inefficient
  32	     4	67.9	81.2	3953	inefficient
  33	     4	54.4	67.5	4657	inefficient
  34	     4	52.3	63.6	4770	inefficient
  35	     4	46.9	55.4	5249	inefficient
  36	     4	52.8	64.7	4678	inefficient
  37	     4	53.5	64.8	4855	inefficient
  38	     4	49.6	61.1	5064	inefficient
  39	     4	50.1	62.2	5127	inefficient
  40	     4	60.0	76.0	4385	inefficient
  41	     4	52.1	63.6	4836	inefficient
  42	     4	58.4	74.1	4455	inefficient
  43	     4	47.6	57.1	5203	inefficient
  44	     4	49.8	57.9	5188	inefficient
  45	     4	75.5	98.9	3780	inefficient
  46	     4	48.8	57.4	5384	inefficient
  47	     4	56.7	73.5	4852	inefficient
  48	     4	53.4	69.0	4968	inefficient
  49	     4	55.6	72.7	4866	inefficient
  50	     4	56.3	73.0	4794	inefficient
  51	     4	47.3	53.7	5484	inefficient
  52	     4	47.8	60.2	5317	inefficient
  53	     4	52.3	66.4	5140	inefficient
